prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
other,other%boolean%number%object%function,1,,kill process for window,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/atom-application.js,923,None,
string,string%other%boolean%array%number,1,,open path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/atom-application.js,1313,None,
string,string%number%other%object%hash,1,,compute hash,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/native-compile-cache.js,63,None,
range,range%number%other%goog.math.range%node,1,,range for node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,667,None,
string,string%array%boolean%object%other,1,range with syntax change,last,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,672,,rangesWithSyntaxChanges
range,range%number%other%goog.math.range%node,1,,range for node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,684,None,
number,number%object%other%boolean%array,1,include range,last,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,686,,includedRanges
other,other%array.<number>%object%array%number,1,affected range,populate injection,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,693,,affectedRange
object,object%other%array%array.<object>%boolean,1,node range set,populate injection,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,693,,nodeRangeSet
other,other%goog.math.range%range%node%node|object,1,node,range for node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,735,,node
function,function%object%object|function%constructor%other,1,marker,constructor,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,761,,marker
function,function%object|function%string|function%constructor%object,1,,constructor,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tree-sitter-language-mode.js,761,None,
other,other%object%exhibit.set%boolean%array,1,scoped set,reset scoped set,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,952,,scopedSettings
other,other%object%number%boolean%string,1,,reset scoped set,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,952,None,
string,string%string|regexp%array%array.<string>%goog.uri,1,relative path,resolve module path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/module-cache.js,279,,relativePath
string,string%object%module%other%array,1,parent module,resolve module path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/module-cache.js,279,,parentModule
string,string%goog.uri%string|regexp%other%string|object,1,relative path,resolve file path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/module-cache.js,281,,relativePath
string,string%string|object%other%function%array.<string>,1,parent module,resolve file path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/module-cache.js,281,,parentModule
object,object%string%other%reactdescriptor%hash,1,scope descriptor,increase indent regex for scope descriptor,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,152,,scopeDescriptor
object,object%other%string%hash%searchparameters,1,scope descriptor,decrease indent regex for scope descriptor,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,153,,scopeDescriptor
object,object%other%reactdescriptor%string%this,1,scope descriptor,decrease next indent regex for scope descriptor,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,154,,scopeDescriptor
number,number%string%boolean%array%object,1,precede line,indent level for line,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,166,,precedingLine
number,number%integer%string%int%other,1,tab length,indent level for line,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,166,,tabLength
number,number%int%boolean%node%object,1,precede row,be row comment,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,169,,precedingRow
string,string%number%string|object%other%object,1,type,get load package for type,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/package-manager.js,659,,types
object,object%other%openseadragon.tiledimage%item%array,1,item,add item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,578,,item
other,other%object%boolean%number%array,1,,add item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,578,None,
exhibit.set,exhibit.set%other%boolean%object%loaditem|object,1,item,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,579,,item
number,number%integer%other%object%array.<number>,1,index,item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,561,,index
number,number%integer%number|undefined%int%other,1,index,get active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,561,,index
exhibit.set,exhibit.set%other%boolean%object%loaditem|object,1,item,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,562,,item
string,string%goog.uri%other%object%string|object,1,uri,item for uri,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,985,,uri
item,item%other%goog.ui.control%exhibit.set%boolean,1,item,activate item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,987,,item
boolean,boolean%component%number%other%object,1,,activate item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,533,None,
boolean,boolean%component%number%other%object,1,,activate item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,516,None,
boolean,boolean%component%number%other%object,1,,activate item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,518,number,
boolean,boolean%other%exhibit.set%number%object,1,next recently use item,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,488,,nextRecentlyUsedItem
boolean,boolean%other%object%exhibit.set%number,1,,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,488,None,
other,other%string%function%boolean%object,1,,handle error,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/package.js,232,None,
other,other%string%boolean%function%object,1,error,handle error,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/package.js,232,,error
string,string%string|array%other%string|undefined%object,1,name,get active package,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/package-manager.js,697,,name
string,string%string|array%other%array.<string>%object,1,name,load package,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/package-manager.js,702,,name
boolean,boolean%component%number%other%object,1,,activate item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,526,None,
boolean,boolean%component%number%other%object,1,,activate item at index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,528,None,
boolean,boolean%other%bool%object%exhibit.set,1,previous recently use item,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,501,,previousRecentlyUsedItem
boolean,boolean%other%object%exhibit.set%number,1,,set active item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,501,None,
other,other%object%oo.ui.optionwidget%boolean%kinetic.node,1,child,show item view,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane-element.js,157,,child
other,other%object%kinetic.node%item%view,1,child,hide item view,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane-element.js,160,,child
other,other%complex%array%canvas%string,1,,add,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,137,None,
object,object%function%hash%other%cc.node,1,target,add selector base listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,159,,target
string,string%function%object%array%other,1,command name,add selector base listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,159,,commandName
function,function%array%object%function|object%other,1,listener,add selector base listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,159,,listener
other,other%object%ext.element%cc.node%eventtarget|goog.events.eventtarget,1,target,add inline listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,161,,target
other,other%object%string%number%function,1,command name,add inline listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,161,,commandName
function,function%other%function|object%object%function|undefined,1,listener,add inline listener,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,161,,listener
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,188,None,
other,other%complex%array%canvas%string,1,,add,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tooltip-manager.js,118,None,
object,object%number%array%string%binding,1,binding,get keystroke,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tooltip-manager.js,129,,bindings
object,object%number%array%string%binding,1,binding,get keystroke,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tooltip-manager.js,131,,bindings
object,object%number%array%string%binding,1,binding,get keystroke,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/tooltip-manager.js,133,,bindings
number,number%integer%number|array%other%object,1,row,tile start row for row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1179,,row
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1665,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1665,,options
array,array%other%number%string%object,1,buffer,subscribe to buffer,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/project.js,731,,buffer
other,other%any%object%function%string,1,child,subscribe to child,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane-axis.js,121,,child
number,number%integer%int%object%other,1,row,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1120,,row
number,number%integer%other%int%object,1,column,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1120,,column
number,number%integer%int%object%other,1,row,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1124,,row
number,number%integer%other%object%int,1,,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1124,None,
number,number%int%integer%number|undefined%float,1,screen range start row,pixel position after block for row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1164,,screenRange.start.row
number,number%other%object%integer%goog.math.rect,1,,pixel position before block for row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1165,None,
number,number%other%integer%string%function,1,type i,add decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1014,,type.i
other,other%string%sap.ui.core.rendermanager%integer%sap.ui.core.control,1,decoration,add decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1014,,decoration
other,other%string%konva.layer%sap.ui.core.rendermanager%integer,1,marker,add decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1014,,marker
other,other%number%integer%object%string,1,screen range,add decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1014,,screenRange
other,other%boolean%string%bool%integer,1,reverse,add decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1014,,reversed
string,string%other%number%array.<string>%function,1,type,add line decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1020,,type
other,other%array%string%cursor%number,1,decoration,add line decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1020,,decoration
other,other%object%number%range%string,1,screen range,add line decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1020,,screenRange
other,other%boolean%number%string%range,1,reverse,add line decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1020,,reversed
other,other%number%htmlelement%array%atomselectionspec,1,decoration,add highlight decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1023,,decoration
number,number%other%object%array%range,1,screen range,add highlight decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1023,,screenRange
number,number%array.<string>%string%other%array,1,marker id,add highlight decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1023,,marker.id
cursor,cursor%number%other%string%range,1,decoration,add cursor decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1026,,decoration
cursor,cursor%other%string%number%range,1,marker,add cursor decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1026,,marker
number,number%range%other%object%string,1,screen range,add cursor decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1026,,screenRange
other,other%boolean%ical.time%number%range,1,reverse,add cursor decoration to measure,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1026,,reversed
other,other%string%sap.ui.core.rendermanager%overlay%goog.ui.control,1,decoration,add overlay decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1029,,decoration
other,other%string%sap.ui.core.rendermanager%goog.ui.control%konva.layer,1,marker,add overlay decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1029,,marker
other,other%string%function%array%object,1,decoration,add custom gutter decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1032,,decoration
other,other%object%number%string%array,1,screen range,add custom gutter decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1032,,screenRange
other,other%atomselectionspec%blockly.block%sap.ui.core.rendermanager%string,1,decoration,add block decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1035,,decoration
other,other%number%object%integer%konva.layer,1,screen range,add block decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1035,,screenRange
other,other%boolean%blockly.block%atomselectionspec%string,1,reverse,add block decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1035,,reversed
other,other%string%number%sap.ui.core.control%object,1,decoration,add text decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1038,,decoration
other,other%number%object%string%range,1,screen range,add text decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1038,,screenRange
other,other%string%konva.layer%canvas%sap.ui.core.control,1,marker,add text decoration to render,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1038,,marker
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,154,None,
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,184,None,
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1770,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1770,,options
string,string%object%other%number%hasher,1,grammar,grammar add or update,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/grammar-registry.js,465,,grammar
string,string%array.<string>%other%string|object%object,1,gutter name,gutter with name,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/gutter-container.js,32,,gutterName
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1749,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1749,,options
number,number%array%range%textrange%goog.dom.abstractrange,1,screen range,constrain range to row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,,screenRange
number,number%array%integer%other%range,1,,constrain range to row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
number,number%array%integer%other%range,1,,constrain range to row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
other,other%number%object%range%integer,1,screen range,get rendered start row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,,screenRange
other,other%array%number%integer%object,1,,get rendered start row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
other,other%array%number%integer%object,1,,get rendered start row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
number,number%other%object%range%array,1,screen range,get rendered end row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,,screenRange
number,number%other%string%integer%array,1,,get rendered end row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
number,number%other%string%integer%array,1,,get rendered end row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1091,None,
number,number%int%integer%object%other,1,screen range start row,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1104,,screenRange.start.row
number,number%int%integer%object%other,1,screen range start column,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1104,,screenRange.start.column
number,number%int%integer%object%other,1,screen range end row,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1105,,screenRange.end.row
number,number%int%integer%object%string|undefined,1,screen range end column,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1105,,screenRange.end.column
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,96,None,
string,string%other%object%array.<string>%string|array,1,command name,command register,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,197,,commandName
item,item%object%other%svgelement%mixed,1,item,have item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/item-registry.js,8,,item
exhibit.set,exhibit.set%other%object%loaditem|object%array,1,item,set pending item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,632,,item
array,array%object%other%boolean%promise,1,last pending item,destroy item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,639,,lastPendingItem
object,object%other%openseadragon.tiledimage%item%array,1,item,add item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,679,,item
other,other%object%boolean%number%array,1,,add item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,679,None,
number,number%other%object%integer%string,1,item item index,add item to stack,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/pane.js,453,,.items.itemIndex
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1686,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1686,,options
number,number%integer%int%other%number|undefined,1,range start row,get rendered start row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1079,,rangeStartRow
other,other%array%number%integer%object,1,,get rendered start row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1079,None,
number,number%int%integer%other%element,1,range end row,get rendered end row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1080,,rangeEndRow
number,number%other%string%integer%array,1,,get rendered end row,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1080,None,
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1796,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1796,,options
number,number%int%integer%object%other,1,screen position row,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1154,,screenPosition.row
number,number%int%integer%object%other,1,screen position column,request horizontal measurement,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,1154,,screenPosition.column
number,number%integer%other%string%node,1,panel,get panel index,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/panel-container.js,59,,panel
string,string%array.<string>%path%domstring%array,1,project path,get directory for project path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/project.js,382,,projectPath
string,string%array%other%array.<string>%boolean,1,,get path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/project.js,440,string,
string,string%array%other%array.<string>%boolean,1,,get path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/project.js,440,None,
function,function%string%object%array%other,1,compiler,compile file at path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/compile-cache.js,66,,compiler
string,string%array.<string>%array%other%string|array,1,file path,compile file at path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/compile-cache.js,66,,filePath
string,string%function%object%array.<string>%array,1,extension,compile file at path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/compile-cache.js,66,,extension
string,string%array%other%array.<string>%object,1,path,get project,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/history-manager.js,58,,paths
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1707,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1707,,options
string|array,string|array%string%array.<string>%other%object,1,type name,add schema enforcer,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,375,,typeName
other,other%function%model%object%string|array,1,enforcer function,add schema enforcer,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,375,,enforcerFunction
string,string%other%object%array.<string>%string|array,1,command name,command register,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,173,,commandName
string,string%array%other%string|object%object,1,source,upgrade deprecate selector for style sheet,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/style-manager.js,143,,source
string,string%object%boolean%array%other,1,params context,upgrade deprecate selector for style sheet,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/style-manager.js,143,,params.context
element,element%htmlelement%other%object%domelement,1,style element,add style element,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/style-manager.js,154,,styleElement
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,68,None,
other,other%object%boolean%number%string,1,,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1728,string,
object,object%other%boolean%number%hash,1,option,add panel,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/workspace.js,1728,,options
boolean,boolean%string%number%other%object,1,,load state,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/atom-environment.js,1121,None,
string,string%other%mixed%boolean%number,1,,get state key,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/atom-environment.js,1121,None,
string,string%boolean%other%object%number,1,state,attempt restore project state for path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/atom-environment.js,1123,,state
string,string%other%boolean%array.<string>%object,1,project path,attempt restore project state for path,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/atom-environment.js,1123,,projectPaths
other,other%function%object%string%boolean,1,,add notification,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/notification-manager.js,124,None,
window,window%other%string%element%canvas,1,window,remove window,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/atom-application.js,1400,,window
boolean,boolean%other%void%component%number,1,,enable window specific item,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/application-menu.js,59,boolean,
node,node%element%htmlelement%string%object,1,open scope node,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4009,,openScopeNode
string,string%node%text%string|htmlelement%other,1,text,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4009,,text
string,string%string|htmlelement%node%element%object,1,active class name,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4009,,activeClassName
string,string%node%object%other%htmlelement,1,active style,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4009,,activeStyle
node,node%element%htmlelement%string%object,1,open scope node,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4018,,openScopeNode
string,string%node%text%string|htmlelement%other,1,text,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4018,,text
string,string%string|htmlelement%node%element%object,1,active class name,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4018,,activeClassName
string,string%node%object%other%htmlelement,1,active style,append text node,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,4018,,activeStyle
other,other%string%object%number%integer,1,,task description,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,69,None,
string,string%string|number%number%integer%other,1,language id,grammar for id,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/grammar-registry.js,129,,languageId
other,other%string%boolean%object%array.<string>,1,,language mode for grammar and buffer,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/grammar-registry.js,139,None,
string,string%mixed%other%object%number,1,,get all window,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/atom-application.js,744,None,
other,other%window%string%ext.window%object,1,,atom window for browser window,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/main-process/atom-application.js,740,None,
other,other%object%string%goog.tweak.baseentry%boolean,1,command,command register,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,64,,command
other,other%object%string%goog.tweak.baseentry%boolean,1,command,command register,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/command-registry.js,68,,command
boolean,boolean%object%string%other%goog.ui.component.state,1,state,restore state into this environment,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/atom-environment.js,1145,,state
number,number%other%object%number|string%array,1,group,index of group contain command,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/menu-sort-helpers.js,77,,groups
number,number%object%other%number|string%array,1,command,index of group contain command,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/menu-sort-helpers.js,77,,command
number,number%other%object%number|string%array,1,group,index of group contain command,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/menu-sort-helpers.js,77,,group
other,other%array%object%ext.data.store%mixed,1,,get model,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-element.js,54,None,
other,other%array%object%ext.data.store%mixed,1,,get model,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-element.js,57,None,
other,other%array%object%ext.data.store%mixed,1,,get model,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-element.js,60,None,
other,other%array%object%ext.data.store%mixed,1,,get model,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-element.js,63,None,
string,string%array%other%object%buffer,1,buffer,get grammar selection content,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/grammar-registry.js,161,,buffer
other,other%string%boolean%object%array.<string>,1,,language mode for grammar and buffer,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/grammar-registry.js,166,None,
integer,integer%point%number%other%int,1,,get screen range,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/cursor.js,737,None,
object,object%other%boolean%integer%number,1,option,get screen range,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/cursor.js,737,,options
number,number%int%integer%other%goog.math.coordinate,1,screen range start row,pixel leave for row and column,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,2075,,screenRange.start.row
number,number%int%integer%other%string|number,1,screen range start column,pixel leave for row and column,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-editor-component.js,2075,,screenRange.start.column
