prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
object,object%other%array%object|undefined%string,0,object,object,,width height keyword,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,105,,objects
object,object%webinspector.remoteobject%fabric.object%element|htmldocument%three.object3d,0,object,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,113,,objects
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,116,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,116,number,height
string,string%other%object%function%array.<string>,1,keyword,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,116,string,keyword
string,string%other%number%boolean%undefined,0,building,building,,width height keyword,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,116,,buildings
other,other%string%void%pusher%number,0,building,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/unsplash.js,124,,buildings
other,other%void%mixed%string%number,0,lorempixel,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,6,,Lorempixel
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,10,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,10,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,10,boolean,randomize
other,other%object%viewer%graphics%void,0,image,image,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,10,,image
image,image%jquery%ndarray%other%videotracklist,0,image,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,18,,image
other,other%string%object%void%vue,0,avatar,avatar,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,22,,avatar
other,other%string%object%void%vue,0,avatar,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,27,,avatar
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,30,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,30,number,height
string,string%other%number%array.<string>%object,1,category,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,30,string,category
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,30,boolean,randomize
string,string%other%string|undefined%string|object%image,0,image url,image url,,width height category randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,30,,imageUrl
string,string%string|undefined%object%other%string|null,0,image url,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,39,,imageUrl
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,54,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,54,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,54,boolean,randomize
undefined,undefined%other%string%graphics%number,0,abstract,abstract,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,54,,abstract
other,other%function%string%array.<function()>%boolean,0,abstract,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,62,,abstract
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,65,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,65,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,65,boolean,randomize
number,number%other%string%undefined%function,0,animal,animal,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,65,,animals
other,other%string%number%object%type,0,animal,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,73,,animals
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,76,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,76,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,76,boolean,randomize
number,number%other%string%undefined%lf.schema.column,0,business,business,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,76,,business
other,other%boolean%undefined%number%string,0,business,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,84,,business
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,87,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,87,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,87,boolean,randomize
other,other%string%number%function%object,0,cat,cat,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,87,,cats
string,string%other%object%function%string|object,0,cat,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,95,,cats
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,98,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,98,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,98,boolean,randomize
other,other%string%number%undefined%object,0,city,city,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,98,,city
string,string%other%object%array%array.<string>,0,city,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,106,,city
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,109,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,109,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,109,boolean,randomize
other,other%number%string%undefined%boolean,0,food,food,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,109,,food
number,number%boolean%other%string%void,0,food,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,117,,food
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,120,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,120,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,120,boolean,randomize
number,number%other%string%undefined%lf.schema.column,0,nightlife,nightlife,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,120,,nightlife
other,other%void%mixed%string%number,0,nightlife,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,128,,nightlife
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,131,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,131,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,131,boolean,randomize
other,other%string%number%undefined%void,0,fashion,fashion,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,131,,fashion
other,other%void%string%undefined%boolean,0,fashion,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,139,,fashion
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,142,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,142,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,142,boolean,randomize
other,other%number%string%undefined%boolean,0,people,people,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,142,,people
other,other%object%string%jquery%array,0,people,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,150,,people
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,153,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,153,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,153,boolean,randomize
other,other%string%number%boolean%undefined,0,nature,nature,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,153,,nature
boolean,boolean%other%void%string%undefined,0,nature,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,161,,nature
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,164,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,164,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,164,boolean,randomize
number,number%other%string%undefined%lf.schema.column,0,sport,sport,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,164,,sports
other,other%void%number%string%boolean,0,sport,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,172,,sports
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,175,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,175,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,175,boolean,randomize
number,number%other%string%undefined%lf.schema.column,0,technics,technics,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,175,,technics
other,other%void%mixed%string%number,0,technics,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,183,,technics
number,number%number|string%integer%int%object,1,width,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,186,number,width
number,number%integer%number|string%int%long,1,height,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,186,number,height
boolean,boolean%bool%function%string%object,1,randomize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,186,boolean,randomize
transport,transport%other%boolean%logger%undefined,0,transport,transport,,width height randomize,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,186,,transport
transport,transport%class%other%webinspector.networkrequest%object,0,transport,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/lib/image_providers/lorempixel.js,194,,transport
jquery,jquery%boolean%other%element%undefined,0,empty,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,17,,EMPTY
string,string%array%boolean%string|undefined%object,0,default handle token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,45,,defaultHandleToken
void,void%string%other%boolean%array,0,handle token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,55,,handleToken
boolean,boolean%undefined%void%string%number,0,handle default,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,60,,handle_default
boolean,boolean%void%string%undefined%function,0,handle ident,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,65,,handle_ident
boolean,boolean%string%object%other%array,0,evaluate,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,66,,evaluate
function,function%other%string%void%object,0,func,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,109,,func
other,other%webinspector.networkrequest%request%number%object,0,create code reader,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,123,,createCodeReader
string,string%other%object%array%number,0,get character,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,137,,getCharacters
string,string%other%object%boolean%string|buffer,0,to string,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,150,,toString
boolean,boolean%undefined%other%jquery%number,0,peek,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,154,,peek
other,other%lf.predicate%number%string%runnable,0,substring,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,158,,substring
boolean,boolean%other%jquery%lf.predicate%undefined,0,peek substring,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,162,,peekSubstring
boolean,boolean%string%other%object%function,0,read,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,166,,read
string,string%text%reacttext%string|undefined%other,0,text,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,208,,text
other,other%number%string%google.maps.latlng%int,0,get line,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,210,,getLine
other,other%number%thin.ui.propertypane.propertygroup%string%object,0,get column,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,211,,getColumn
boolean,boolean%bool%other%void%boolean|undefined,0,be eof,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,212,,isEof
boolean,boolean%bool%other%void%boolean|undefined,0,be sol,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,213,,isSol
boolean,boolean%bool%other%void%boolean|undefined,0,be sol w,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,214,,isSolWs
boolean,boolean%bool%other%boolean|undefined%void,0,be eol,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,233,,isEol
other,other%number%string%date%jquery,0,current,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,235,,current
other,other%boolean%void%nodelist%webinspector.consolemessage,0,create,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,240,,create
function,function%other%number%void%string,0,f,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,241,,F
void,void%boolean%other%jquery%ithenable,0,append all,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,246,,appendAll
jquery,jquery%other%webinspector.textrange%boolean%array.<*>,0,last,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,254,,last
boolean,boolean%bool%other%void%element,0,contains,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,259,,contains
boolean,boolean%function%void%other%undefined,0,merge,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,279,,merge
other,other%element%angular.jqlite%webinspector.consolemessage%boolean,0,clone,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,292,,clone
regexp,regexp%string%boolean%array%other,0,regex escape,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,297,,regexEscape
other,other%void%string%function%object,0,create procedural rule,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,301,,createProceduralRule
void,void%boolean%other%undefined%string,0,create between rule,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,337,,createBetweenRule
string,string%array%regexp%other%object,0,match word,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,388,,matchWord
boolean,boolean%jquery%other%function%void,0,get next while,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,424,,getNextWhile
other,other%google.maps.map%thin.core.layer%object%function,0,create hash map,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,439,,createHashMap
string,string%other%number%object%array.<string>,0,default number parser,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,459,,defaultNumberParser
undefined,undefined%boolean%void%other%number,0,fire event,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,505,,fireEvent
other,other%string%object%webinspector.heapsnapshotgridnode.childrenprovider%entity,0,highlighter,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,514,,Highlighter
boolean,boolean%bool%lf.predicate%other%object,0,be ident match,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,520,,isIdentMatch
boolean,boolean%other%object%string%canvasrenderingcontext2d,0,parse keyword,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,525,,parseKeyword
object,object%string%array.<object>%other%array,0,parse custom token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,529,,parseCustomTokens
object,object%other%boolean%string%function,0,parse operator,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,546,,parseOperator
boolean,boolean%other%object%string%number,0,parse punctuation,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,550,,parsePunctuation
boolean,boolean%object%other%function%string,0,parse ident,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,559,,parseIdent
object,object%boolean%other%google.maps.latlngbounds%number,0,parse default,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,581,,parseDefault
object,object%other%canvasrenderingcontext2d%context%google.maps.latlngbounds,0,parse scope,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,592,,parseScopes
number,number%boolean%other%object%int,0,parse number,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,624,,parseNumber
object,object%document%string%other%object|null,0,parse custom rule,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,628,,parseCustomRules
function,function%other%object%array.<function()>%array.<object>,0,get scope reader function,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,664,,getScopeReaderFunction
void,void%boolean%other%undefined%string,0,process,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,678,,process
boolean,boolean%string%array%array.<string>%other,0,switch to embed language if necessary,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,724,,switchToEmbeddedLanguageIfNecessary
boolean,boolean%string%array.<string>%other%array,0,switch back from embed language if necessary,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,747,,switchBackFromEmbeddedLanguageIfNecessary
boolean,boolean%number%string%other%array,0,tokenize,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,761,,tokenize
blocktoken,blocktoken%array.<object>%object%array%string,0,token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,772,,token
array.<object>,array.<object>%object%array%other%string,0,get all token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,773,,getAllTokens
number,number%int%integer%other%string,0,count,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,774,,count
other,other%string%object%array%array.<object>,0,create token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,783,,createToken
other,other%object%element%webinspector.remoteobject%exhibit.uicontext,0,create analyzer context,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,835,,createAnalyzerContext
other,other%element%boolean%fancytreenode%void,0,add node,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,874,,addNode
other,other%element%node%text%nodelist,0,create text node,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,875,,createTextNode
htmldivelement,htmldivelement%other%node%object%fancytreenode,0,get node,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,876,,getNodes
void,void%undefined%webinspector.datagridnode%other%treenode,0,reset node,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,877,,resetNodes
string,string%text%other%string|undefined%reacttext,0,highlight text,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,884,,highlightText
element,element%other%jquery%void%container,0,create container,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,909,,createContainer
boolean,boolean%undefined%void%other%string,0,analyze,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,915,,analyze
boolean,boolean%other%void%jquery%array,0,highlight,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,991,,highlight
webinspector.datagridnode,webinspector.datagridnode%node%fancytreenode%other%treenode,0,highlight node,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,994,,highlightNode
other,other%boolean%void%webinspector.heapsnapshotgridnode.childrenprovider%function,0,create analyzer,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1072,,createAnalyzer
boolean,boolean%other%jquery%void%undefined,0,highlight all,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1075,,highlightAll
other,other%string%object%array%array.<string>,0,register language,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1085,,registerLanguage
boolean,boolean%bool%other%boolean|undefined%void,0,be register,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1124,,isRegistered
undefined,undefined%void%boolean%other%array|null,0,bind,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1126,,bind
other,other%object%string%number%boolean,0,get next non w token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1145,,getNextNonWsToken
boolean,boolean%other%string%number%array,0,get previous non ws token,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1146,,getPreviousNonWsToken
boolean,boolean%jquery%other%function%void,0,get next while,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1147,,getNextWhile
boolean,boolean%other%number%string%treenode,0,get previous while,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/sunlight.js,1148,,getPreviousWhile
other,other%string%number%void%runnable,0,searcher,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/fulltext-search.js,2,,Searcher
void,void%undefined%boolean%other%object,0,init,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/fulltext-search.js,12,,init
other,other%string%object%array%array.<string>,0,search,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/fulltext-search.js,24,,search
other,other%string%number%array%ol.coordinate,0,c,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,c
number,number%other%justmath.vec2%array%boolean,0,d,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,d
event,event%eventfacade%goog.events.event%other%object,0,e,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,e
function,function%other%number%void%string,0,f,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,f
number,number%other%string%function%justmath.vec2,0,g,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,g
number,number%other%int%string%number|string,0,h,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,h
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,get
number,number%int%other%integer%string,0,i,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,i
number,number%string%other%boolean%void,0,j,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,j
number,number%justmath.vec2%other%string%object,0,k,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,k
number,number%other%string%object%array.<number>,0,l,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,l
number,number%number|string%other%int%string|number,0,m,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,m
number,number%justmath.vec2%number|string%other%object,0,n,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,n
array,array%three.object3d%number%object%other,0,o,,,,/home/zcl/Desktop/parametermismatch/dataset/faker.js/doc/scripts/docstrap.lib.js,1,,o
