prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
number,number%integer%int%other%string,1,data i,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,413,,data.i
object,object%number%other%array%array|null,1,time opts,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,413,,timeOpts
number,number%string%quadraticpoint%object%g.point,1,p,be drawable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,230,,p0
number,number%string%quadraticpoint%object%g.point,1,p,be drawable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,231,,p1
canvasrenderingcontext2d,canvasrenderingcontext2d%other%context%object%svgelement,1,ctx,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,238,,ctx
object,object%array.<number>%other%svgelement%string,1,curve,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,238,,curve0
object,object%array.<number>%other%svgelement%string,1,curve,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,238,,curve1
array.<number>,array.<number>%number%string%object%other,1,len,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,238,,len0
array.<number>,array.<number>%number%string%object%other,1,len,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,238,,len1
canvasrenderingcontext2d,canvasrenderingcontext2d%other%context%object%svgelement,1,ctx,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,253,,ctx
object,object%array.<number>%other%svgelement%string,1,curve,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,253,,curve0
object,object%array.<number>%other%svgelement%string,1,curve,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,253,,curve1
array.<number>,array.<number>%number%string%object%other,1,len,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,253,,len0
array.<number>,array.<number>%number%string%object%other,1,len,draw area,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.filler.js,253,,len1
object,object%number%other%string%node,1,label opts,get box width,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.legend.js,344,,labelOpts
number,number%integer%string%int%string|number,1,font size,get box width,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/plugins/plugin.legend.js,344,,fontSize
other,other%function%array%string%object,1,me,draw point label,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,481,,me
goog.positioning.corner,goog.positioning.corner%other%number%object%array.<number>,1,,corner at,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,135,number,
number,number%integer%int%vector3%float,1,i,corner at,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,139,,i
boolean,boolean%other%phaser.line%animationoptions%mocha,1,,line enable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,302,None,
other,other%object%object|undefined%boolean|object%animationoptions,1,chart option,line enable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,302,,chart.options
object,object%number%string%function%other,1,opts,get tick backdrop height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,231,,opts
number,number%string%array%other%object,1,scale,get value count,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,249,,scale
number,number%string%integer%boolean%object,1,angle,get text align for angle,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,269,,angle
number,number%object%other%string%array,1,angle,adjust point position for label height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,270,,angle
number,number%array%object%int%other,1,scale. point label size i,adjust point position for label height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,270,,scale._pointLabelSizes.i
object,object%number%array%string%other,1,point label position,adjust point position for label height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,270,,pointLabelPosition
canvasrenderingcontext2d,canvasrenderingcontext2d%other%string%object%context,1,ctx,fill text,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,271,,ctx
string,string%other%number%element%object,1,,fill text,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,271,None,
number,number%string%other%object%vector3,1,point label position,fill text,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,271,,pointLabelPosition
number,number%int%number|string%integer%string,1,pl font line height,fill text,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,271,,plFont.lineHeight
number,number%string%array%other%object,1,scale,get value count,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,280,,scale
number,number%object%function%other%string,1,export,round rect,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.canvas.js,239,,exports
number,number%object%array%other%string,1,argument,round rect,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.canvas.js,239,,arguments
array,array%other%ndarray%optional%object,1,loopable,be array,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,116,,loopable
object,object%other%context%string%entity,1,loopable,be object,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,127,,loopable
number,number%other%string%optional%function,1,,ease in bounce,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.easing.js,231,None,
array,array%array.<*>%number%other%object,1,argument i,each,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,283,,arguments.i
function,function%other%void%object%string,1,set fn,each,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,283,,setFn
object,object%string%other%boolean%this,1,me,fit with point label,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,382,,me
string,string%number%other%array.<number>%object,1,me. tick,label from tick,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,369,,me._ticks
number,number%object%boolean%string%other,1,me ctx,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,437,,me.ctx
htmlelement,htmlelement%string%number%element%object,1,label,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,437,,labels.
string,string%number%other%object%integer,1,tick font string,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,437,,tickFont.string
number,number%object%boolean%string%other,1,me ctx,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,438,,me.ctx
htmlelement,htmlelement%string%number%element%object,1,label,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,438,,labels.
string,string%number%other%object%integer,1,tick font string,compute text size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.scale.js,438,,tickFont.string
number,number%string%array%other%object,1,scale,get value count,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,155,,scale
other,other%number%string%object%canvasrenderingcontext2d,1,scale ctx,measure label size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,158,,scale.ctx
number,number%string%int%string|number%array.<string>,1,pl font line height,measure label size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,158,,plFont.lineHeight
string,string%number%other%object%array,1,,measure label size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,158,None,
number,number%integer%boolean%float%string,1,angle,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,164,,angle
number,number%int%integer%number|undefined%boolean,1,point position x,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,164,,pointPosition.x
number,number%int%number|undefined%string%integer,1,text size w,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,164,,textSize.w
number,number%boolean%string%other%mixed,1,,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,164,number,
number,number%boolean%string%other%mixed,1,,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,164,number,
number,number%integer%boolean%float%string,1,angle,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,165,,angle
number,number%int%integer%number|undefined%boolean,1,point position y,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,165,,pointPosition.y
number,number%number|undefined%int%integer%string,1,text size h,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,165,,textSize.h
number,number%boolean%string%other%mixed,1,,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,165,number,
number,number%boolean%string%other%mixed,1,,determine limit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,165,number,
string,string%function%other%object%event,1,type,create event,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,148,,type
object,object%event%other%function%ext.eventobject,1,chart,create event,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,148,,chart
number,number%object%element%event%other,1,po x,create event,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,148,,pos.x
number,number%event%object%other%integer,1,po y,create event,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,148,,pos.y
event,event%qx.event.type.data%other%object%string,1,event,create event,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,148,,event
string,string%number%boolean%other%integer,1,time opts min unit,determine unit for auto tick,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,309,,timeOpts.minUnit
number,number%string%boolean%other%number|undefined,1,min,determine unit for auto tick,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,309,,min
number,number%boolean%string%other%mixed,1,max,determine unit for auto tick,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,309,,max
boolean,boolean%string%number%other%bool,1,capacity,determine unit for auto tick,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,309,,capacity
number,number%string%boolean%string|number%function,1,minor,determine major unit,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,310,,minor
number,number%boolean%integer%string%string|number,1,min,determine step size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,321,,min
number,number%boolean%integer%string%string|number,1,max,determine step size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,321,,max
number,number%boolean%string%integer%int,1,minor,determine step size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,321,,minor
number,number%boolean%string%other%complex,1,capacity,determine step size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,321,,capacity
string,string%other%array%number%boolean,1,,get before after body line,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,527,None,
number,number%string%other%object%element,1,bar,be vertical,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,33,,bar
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,470,None,
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,470,None,
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,470,None,
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,470,None,
string,string%other%array%number%boolean,1,,get before after body line,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,500,None,
number,number%string%other%object%array,1,,be vertical,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,196,None,
number,number%node%htmlelement%other%array,1,constrain node,be constrain value,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,498,,constrainedNode
number,number%element%other%boolean%string,1,constrain container,be constrain value,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,499,,constrainedContainer
object,object%domelement%node%other%number,1,constrain node,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,504,,constrainedNode
object,object%other%number%domelement%node,1,dom node,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,504,,domNode
object,object%string%other%integer%number,1,percentage property,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,504,,percentageProperty
object,object%boolean%string|number%other%element,1,constrain container,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,505,,constrainedContainer
object,object%other%number%node%domelement,1,parent node,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,505,,parentNode
object,object%string%other%integer%number,1,percentage property,parse max style,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,505,,percentageProperty
object,object%htmlelement%other%number%array,1,dom node,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,516,,domNode
number,number%object%other%mixed%array,1,,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,516,string,
number,number%object%other%mixed%array,1,,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,516,string,
object,object%htmlelement%other%number%array,1,dom node,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,512,,domNode
number,number%object%other%mixed%array,1,,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,512,string,
number,number%object%other%mixed%array,1,,get constraint dimension,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.helpers.js,512,string,
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,541,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,541,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,541,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,541,None,
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,542,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,542,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,542,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,542,None,
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,543,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,543,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,543,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,543,None,
number,number%string%other%mixed%array,1,,get value count,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,420,None,
string,string%number%integer%other%codemirror,1,time opts tooltip format,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,666,,timeOpts.tooltipFormat
string,string%other%object%number%function,1,me. label format,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,672,,me._labelFormat
array,array%string%other%object%number,1,me. table,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,716,,me._table
string,string%function%array%other%number,1,,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,716,string,
number,number%string%number|string%array.<number>%other,1,time,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,716,,time
string,string%function%array%other%number,1,,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,716,string,
string,string%object%array%other%json,1,value,parse,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,731,,value
object,object%string%other%array%svgelement,1,me,parse,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,731,,me
string,string%number%boolean%other%array,1,,get right value,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.linearbase.js,80,None,
number,number%string%boolean%string|number%other,1,value,get right value,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.linearbase.js,80,,value
array,array%number%object%string%array.<number>,1,scale,compute min sample size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.bar.js,290,,scale
array,array%number%openseadragon.point%array.<object>%array.<number>,1,pixel,compute min sample size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.bar.js,290,,pixels
object,object%number%string%function%other,1,opts,get tick backdrop height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,363,,opts
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,491,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,491,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,491,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,491,None,
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,492,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,492,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,492,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,492,None,
string,string%number%other%array%array.<string>,1,line,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,493,,lines
string,string%function%other%object%array,1,,push or concat,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,493,None,
array,array%array.<string>%number%string%other,1,line,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,493,,lines
array,array%other%string%object%array.<string>,1,,split newlines,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,493,None,
array,array%string%other%object%number,1,me. table,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,751,,me._table
string,string%function%array%other%number,1,,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,751,string,
number,number%string%object%array.<number>%array,1,po,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,751,,pos
string,string%function%array%other%number,1,,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,751,string,
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,113,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,113,,chart
string,string%number%other%object%array,1,option axis,get distance metric for axis,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,116,,options.axis
object,object%other%array%number%grid,1,chart,get intersect item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,117,,chart
number,number%other%object%array.<number>%array,1,position,get intersect item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,117,,position
number,number%object%other%chart%integer,1,chart,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,117,,chart
number,number%other%array.<number>%string%object,1,position,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,117,,position
object,object%other%element%array%reactcomponent,1,chart element prototype,extend,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,306,,ChartElement.prototype
object,object%function%string%other%array,1,extension,extend,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,306,,extensions
other,other%element%htmlelement%buffer%canvas,1,canvas,read use size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,79,,canvas
other,other%number%boolean%object%buffer,1,,read use size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,79,string,
other,other%element%htmlelement%buffer%canvas,1,canvas,read use size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,92,,canvas
other,other%number%boolean%object%buffer,1,,read use size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,92,string,
object,object%other%array%number%boolean,1,. option,get base model,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,475,,._options
other,other%boolean%object%array%function,1,me,initialize,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.bar.js,125,,me
array,array%other%boolean%object%array|object,1,argument,initialize,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.bar.js,125,,arguments
number,number%boolean%string%object%other,1,me,get bar bound,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,172,,me
number,number%string%other%object%array,1,me,be vertical,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,174,,me
number,number%other%object%string%boolean,1,,get bar bound,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,158,None,
lf.schema.table,lf.schema.table%array%other%htmlelement%element,1,table,lookup,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,167,,table
string,string%other%array%object%number,1,skey,lookup,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,167,,skey
string,string%other%array%object%number,1,sval,lookup,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,167,,sval
number,number%other%object%string%boolean,1,,get bar bound,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,184,None,
number,number%other%object%string%boolean,1,,get bar bound,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/elements/element.rectangle.js,189,None,
array,array%other%array.<string>%object%string,1,source,be array,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,234,,source
object,object%fabric.object%other%object|array%eventtarget,1,target,be object,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,238,,target
other,other%object%string%fabric.object%array,1,source,be object,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,247,,source
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,243,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,243,,chart
string,string%number%other%object%array,1,option axis,get distance metric for axis,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,245,,options.axis
number,number%object%other%chart%integer,1,chart,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,246,,chart
number,number%other%array.<number>%string%object,1,position,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,246,,position
boolean,boolean%number%other%bool%object,1,option intersect,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,246,,options.intersect
number,number%other%integer%string%array.<number>,1,distance metric,get near item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,246,,distanceMetric
other,other%string%object%mixed%boolean,1,,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,219,None,
object,object%other%options%mixed%object|undefined,1,option,momentify,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.time.js,219,,options
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,230,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,230,,chart
object,object%other%array%number%grid,1,chart,get intersect item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,231,,chart
number,number%other%object%array.<number>%array,1,position,get intersect item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,231,,position
other,other%htmlcanvaselement%canvas%overlay%object,1,canvas,remove resize listener,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,427,,canvas
function,function%other%callback%object%component,1,listener,remove resize listener,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,427,,listener
