file,name,start_line,end_line,comment,params
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.selectLeft,251,253, Public: Selects the text one position left of the cursor... * `columnCount` (optional) {Number} number of columns to select (default: 1),"columnCount:number,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.insertText,451,513,"
  Section: Modifying the selected text
  . Public: Replaces text at the current selection... * `text` A {String} representing the text to add. * `options` (optional) {Object} with keys:.   * `select` If `true`, selects the newly added text..   * `autoIndent` If `true`, indents all inserted text appropriately..   * `autoIndentNewline` If `true`, indent newline appropriately..   * `autoDecreaseIndent` If `true`, decreases indent level appropriately.     (for example, when a closing bracket is inserted)..   * `preserveTrailingLineIndentation` By default, when pasting multiple.   lines, Atom attempts to preserve the relative indent level between the.   first line and trailing lines, even if the indent level of the first.   line has changed from the copied text. If this option is `true`, this.   behavior is suppressed..     level between the first lines and the trailing lines..   * `normalizeLineEndings` (optional) {Boolean} (default: true).   * `undo` *Deprecated* If `skip`, skips the undo stack for this operation. This property is deprecated. Call groupLastChanges() on the {TextBuffer} afterward instead..   * `bypassReadOnly` (optional) {Boolean} Must be `true` to modify a read-only editor. (default: false)","text:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.setVisible,991,996, Controls visibility based on the given {Boolean}.,visible:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.setVisible,991,996, Controls visibility based on the given {Boolean}.,visible:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.selectLeft,251,253, Public: Selects the text one position left of the cursor... * `columnCount` (optional) {Number} number of columns to select (default: 1),"columnCount:number,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.insertText,451,513,"
  Section: Modifying the selected text
  . Public: Replaces text at the current selection... * `text` A {String} representing the text to add. * `options` (optional) {Object} with keys:.   * `select` If `true`, selects the newly added text..   * `autoIndent` If `true`, indents all inserted text appropriately..   * `autoIndentNewline` If `true`, indent newline appropriately..   * `autoDecreaseIndent` If `true`, decreases indent level appropriately.     (for example, when a closing bracket is inserted)..   * `preserveTrailingLineIndentation` By default, when pasting multiple.   lines, Atom attempts to preserve the relative indent level between the.   first line and trailing lines, even if the indent level of the first.   line has changed from the copied text. If this option is `true`, this.   behavior is suppressed..     level between the first lines and the trailing lines..   * `normalizeLineEndings` (optional) {Boolean} (default: true).   * `undo` *Deprecated* If `skip`, skips the undo stack for this operation. This property is deprecated. Call groupLastChanges() on the {TextBuffer} afterward instead..   * `bypassReadOnly` (optional) {Boolean} Must be `true` to modify a read-only editor. (default: false)","text:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.flattenMenuItems,67,76, Flattens the given menu and submenu items into an single Array... menu - A complete menu configuration object for atom-shell's menu API... Returns an Array of native menu items.,"menu:array,object"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.write,42,46, Public: Write the given text to the clipboard... The metadata associated with the text is available by calling. {::readWithMetadata}... * `text` The {String} to store.. * `metadata` (optional) The additional info to associate with the text.,"text:string,optional;metadata:optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getCurrentLineBufferRange,623,625, Public: Returns the buffer Range for the current line... * `options` (optional) {Object}.   * `includeNewline` A {Boolean} which controls whether the Range should.     include the newline.,"options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getCurrentWordBufferRange,606,616," Public: Returns the buffer Range occupied by the word located under the cursor... * `options` (optional) {Object}.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp}).""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.flattenMenuItems,67,76, Flattens the given menu and submenu items into an single Array... menu - A complete menu configuration object for atom-shell's menu API... Returns an Array of native menu items.,"menu:array,object"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/main-process/application-menu.js,ApplicationMenu.flattenMenuTemplate,83,90, Flattens the given menu template into an single Array... template - An object describing the menu item... Returns an Array of native menu items.,"template:array,object"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/scope-descriptor.js,ScopeDescriptor.constructor,38,40,"
  Section: Construction and Destruction
  . Public: Create a {ScopeDescriptor} object... * `object` {Object}.   * `scopes` {Array} of {String}s","scopes:string,array"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getAheadBehindCount,254,256," Public: Returns the number of commits behind the current branch is from the. its upstream remote branch... * `reference` The {String} branch reference name.. * `path`      The {String} path in the repository to get this information for,.   only needed if the repository contains submodules.",reference:string;path:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.getAll,613,643," Extended: Get all of the values for the given key-path, along with their. associated scope selector... * `keyPath` The {String} name of the key to retrieve. * `options` (optional) {Object} see the `options` argument to {::get}.. Returns an {Array} of {Object}s with the following keys:.  * `scopeDescriptor` The {ScopeDescriptor} with which the value is associated.  * `value` The value for the key-path","keyPath:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.getAll,613,643," Extended: Get all of the values for the given key-path, along with their. associated scope selector... * `keyPath` The {String} name of the key to retrieve. * `options` (optional) {Object} see the `options` argument to {::get}.. Returns an {Array} of {Object}s with the following keys:.  * `scopeDescriptor` The {ScopeDescriptor} with which the value is associated.  * `value` The value for the key-path","keyPath:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.isInsideWord,178,183," Public: Returns whether this cursor is between a word's start and end... * `options` (optional) {Object}.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp})... Returns a {Boolean}""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getEndOfCurrentWordBufferPosition,559,578," Public: Retrieves the buffer position of where the current word ends... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp}).   * `includeNonWordCharacters` A Boolean indicating whether to include.     non-word characters in the default word regex. Has no effect if.     wordRegex is set... Returns a {Range}.""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.resetUserSettings,936,938,"
  Section: Private methods managing global settings
  ",newSettings:;options:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getConfigValue,276,278," Public: Returns the git configuration value specified by the key... * `key`  The {String} key for the configuration to lookup.. * `path` An optional {String} path in the repository to get this information.   for, only needed if the repository has submodules.","key:string;path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getBeginningOfCurrentWordBufferPosition,527,547," Public: Retrieves the buffer position of where the current word starts... * `options` (optional) An {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp})..   * `includeNonWordCharacters` A {Boolean} indicating whether to include.     non-word characters in the default word regex..     Has no effect if wordRegex is set..   * `allowPrevious` A {Boolean} indicating whether the beginning of the.     previous word can be returned... Returns a {Range}.""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getDiffStats,431,434,"
  Section: Retrieving Diffs
  . Public: Retrieves the number of lines added and removed to a path... This compares the working directory contents of the path to the `HEAD`. version... * `path` The {String} path to check... Returns an {Object} with the following keys:.   * `added` The {Number} of added lines..   * `deleted` The {Number} of deleted lines.","path:number,string"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/view-registry.js,ViewRegistry.getView,122,131," Essential: Get the view associated with an object in the workspace... If you're just *using* the workspace, you shouldn't need to access the view. layer, but view layer access may be necessary if you want to perform DOM. manipulation that isn't supported via the model API... ## View Resolution Algorithm.. The view associated with the object is resolved using the following. sequence..  1. Is the object an instance of `HTMLElement`? If true, return the object..  2. Does the object have a method named `getElement` that returns an.     instance of `HTMLElement`? If true, return that value..  3. Does the object have a property named `element` with a value which is.     an instance of `HTMLElement`? If true, return the property value..  4. Is the object a jQuery object, indicated by the presence of a `jquery`.     property? If true, return the root DOM element (i.e. `object[0]`)..  5. Has a view provider been registered for the object? If true, use the.     provider to create a view associated with the object, and return the.     view... If no associated view is returned by the sequence an error is thrown... Returns a DOM element.",object:object
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getLineDiffs,447,453, Public: Retrieves the line diffs comparing the `HEAD` version of the given. path and the given text... * `path` The {String} path relative to the repository.. * `text` The {String} to compare against the `HEAD` contents.. Returns an {Array} of hunk {Object}s with the following keys:.   * `oldStart` The line {Number} of the old hunk..   * `newStart` The line {Number} of the new hunk..   * `oldLines` The {Number} of lines in the old hunk..   * `newLines` The {Number} of lines in the new hunk,path:string;text:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getConfigValue,276,278," Public: Returns the git configuration value specified by the key... * `key`  The {String} key for the configuration to lookup.. * `path` An optional {String} path in the repository to get this information.   for, only needed if the repository has submodules.","key:string;path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getReferences,308,310," Public: Gets all the local and remote references... * `path` An optional {String} path in the repository to get this information.   for, only needed if the repository has submodules... Returns an {Object} with the following keys:.  * `heads`   An {Array} of head reference names..  * `remotes` An {Array} of remote reference names..  * `tags`    An {Array} of tag reference names.","path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getReferenceTarget,317,319, Public: Returns the current {String} SHA for the given reference... * `reference` The {String} reference to get the target of.. * `path` An optional {String} path in the repo to get the reference target.   for. Only needed if the repository contains submodules.,"reference:string,optional;path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getShortHead,227,229," Public: Retrieves a shortened version of the HEAD reference value... This removes the leading segments of `refs/heads`, `refs/tags`, or. `refs/remotes`.  It also shortens the SHA-1 of a detached `HEAD` to 7. characters... * `path` An optional {String} path in the repository to get this information.   for, only needed if the repository contains submodules... Returns a {String}.","path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getUpstreamBranch,295,297," Public: Returns the upstream branch for the current HEAD, or null if there. is no upstream branch for the current HEAD... * `path` An optional {String} path in the repo to get this information for,.   only needed if the repository contains submodules... Returns a {String} branch name such as `refs/remotes/origin/master`.","path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/dock.js,Dock.pointWithinHoverArea,333,405," Determine whether the cursor is within the dock hover area. This isn't as simple as just using. mouseenter/leave because we want to be a little more forgiving. For example, if the cursor is. over the footer, we want to show the bottom dock's toggle button. Also note that our criteria. for detecting entry are different than detecting exit but, in order for us to avoid jitter, the. area considered when detecting exit MUST fully encompass the area considered when detecting. entry.",point:;detectingExit:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/buffered-process.js,BufferedProcess.bufferStream,134,157,"
  Section: Helper Methods
  . Helper method to pass data line by line... * `stream` The Stream to read from.. * `onLines` The callback to call with each line of data.. * `onDone` The callback to call when the stream has closed.",stream:;onLines:;onDone:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/buffered-process.js,BufferedProcess.bufferStream,134,157,"
  Section: Helper Methods
  . Helper method to pass data line by line... * `stream` The Stream to read from.. * `onLines` The callback to call with each line of data.. * `onDone` The callback to call when the stream has closed.",stream:;onLines:;onDone:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getReferenceTarget,317,319, Public: Returns the current {String} SHA for the given reference... * `reference` The {String} reference to get the target of.. * `path` An optional {String} path in the repo to get the reference target.   for. Only needed if the repository contains submodules.,"reference:string,optional;path:string,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/panel-container.js,PanelContainer.onDidAddPanel,34,36,"
  Section: Event Subscription
  ",callback:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.resetUserSettings,936,938,"
  Section: Private methods managing global settings
  ",newSettings:;options:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/style-manager.js,StyleManager.onDidAddStyleElement,72,74," Extended: Invoke `callback` when a style element is added... * `callback` {Function} that is called with style elements..   * `styleElement` An `HTMLStyleElement` instance. The `.sheet` property.     will be null because this element isn't attached to the DOM. If you want.     to attach this element to the DOM, be sure to clone it first by calling.     `.cloneNode(true)` on it. The style element will also have the following.     non-standard properties:.     * `sourcePath` A {String} containing the path from which the style.       element was loaded..     * `context` A {String} indicating the target context of the style.       element... Returns a {Disposable} on which `.dispose()` can be called to cancel the. subscription.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/style-manager.js,StyleManager.onDidUpdateStyleElement,100,102, Extended: Invoke `callback` when an existing style element is updated... * `callback` {Function} that is called with style elements..   * `styleElement` An `HTMLStyleElement` instance. The `.sheet` property.      will be null because this element isn't attached to the DOM. The style.      element will also have the following non-standard properties:.     * `sourcePath` A {String} containing the path from which the style.       element was loaded..     * `context` A {String} indicating the target context of the style.       element... Returns a {Disposable} on which `.dispose()` can be called to cancel the. subscription.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/style-manager.js,StyleManager.onDidRemoveStyleElement,83,85, Extended: Invoke `callback` when a style element is removed... * `callback` {Function} that is called with style elements..   * `styleElement` An `HTMLStyleElement` instance... Returns a {Disposable} on which `.dispose()` can be called to cancel the. subscription.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/protocol-handler-installer.js,ProtocolHandlerInstaller.promptToBecomeProtocolClient,54,100, Do nothing,config:;notifications:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.ensureWritable,412,427," Private: Ensure that the {TextEditor} is not marked read-only before allowing a buffer modification to occur. if. the editor is read-only, require an explicit opt-in option to proceed (`bypassReadOnly`) or throw an Error.",methodName:;opts:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.clear,197,205,"
  Section: Modifying the selected range
  . Public: Clears the selection, moving the marker to the head... * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.setBufferRange,92,104," Public: Modifies the buffer {Range} for the selection... * `bufferRange` The new {Range} to select.. * `options` (optional) {Object} with the keys:.   * `preserveFolds` if `true`, the fold settings are preserved after the.     selection moves..   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     range. Defaults to `true` if this is the most recently added selection,.     `false` otherwise.","bufferRange:;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.intersectsWith,183,185, Public: Identifies if a selection intersects with another selection... * `otherSelection` A {Selection} to check against... Returns a {Boolean},otherSelection:;exclusive:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selection.js,Selection.intersectsWith,183,185, Public: Identifies if a selection intersects with another selection... * `otherSelection` A {Selection} to check against... Returns a {Boolean},otherSelection:;exclusive:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getCurrentLineBufferRange,623,625, Public: Returns the buffer Range for the current line... * `options` (optional) {Object}.   * `includeNewline` A {Boolean} which controls whether the Range should.     include the newline.,"options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.isStatusModified,406,406, Public: Returns true if the given status indicates modification... * `status` A {Number} representing the status... Returns a {Boolean} that's true if the `status` indicates modification.,status:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getPathStatus,374,390, Public: Get the status of a single path in the repository... * `path` A {String} repository-relative path... Returns a {Number} representing the status. This value can be passed to. {::isStatusModified} or {::isStatusNew} to get more information.,path:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.isStatusNew,413,415, Public: Returns true if the given status indicates a new path... * `status` A {Number} representing the status... Returns a {Boolean} that's true if the `status` indicates a new path.,status:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getPathStatus,374,390, Public: Get the status of a single path in the repository... * `path` A {String} repository-relative path... Returns a {Number} representing the status. This value can be passed to. {::isStatusModified} or {::isStatusNew} to get more information.,path:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.isStatusModified,406,406, Public: Returns true if the given status indicates modification... * `status` A {Number} representing the status... Returns a {Boolean} that's true if the `status` indicates modification.,status:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.isStatusNew,413,415, Public: Returns true if the given status indicates a new path... * `status` A {Number} representing the status... Returns a {Boolean} that's true if the `status` indicates a new path.,status:number
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.isSubmodule,236,246, Public: Is the given path a submodule in the repository?.. * `path` The {String} path to check... Returns a {Boolean}.,filePath:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/decoration.js,Decoration.isType,49,68," Private: Check if the `decorationProperties.type` matches `type`.. * `decorationProperties` {Object} eg. `{type: 'line-number', class: 'my-new-class'}`. * `type` {String} type like `'line-number'`, `'line'`, etc. `type` can also.   be an {Array} of {String}s, where it will return true if the decoration's.   type matches any in the array... Returns {Boolean}. Note: 'line-number' is a special subtype of the 'gutter' type. I.e., a. 'line-number' is a 'gutter', but a 'gutter' is not a 'line-number'.","decorationProperties:number,object;type:number,object,string,array"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/color.js,Color.parse,14,36," Essential: Parse a {String} or {Object} into a {Color}... * `value` A {String} such as `'white'`, `#ff00ff`, or.   `'rgba(255, 15, 60, .75)'` or an {Object} with `red`, `green`, `blue`,.   and `alpha` properties... Returns a {Color} or `null` if it cannot be parsed.",value:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/notification-manager.js,NotificationManager.addError,153,155," Public: Add an error notification... * `message` A {String} message. * `options` (optional) An options {Object} with the following keys:.    * `buttons` (optional) An {Array} of {Object} where each {Object} has.      the following options:.      * `className` (optional) {String} a class name to add to the button's.        default class name (`btn btn-error`)..      * `onDidClick` (optional) {Function} callback to call when the button.        has been clicked. The context will be set to the.        {NotificationElement} instance..      * `text` {String} inner text for the button.    * `description` (optional) A Markdown {String} containing a longer.      description about the notification. By default, this **will not**.      preserve newlines and whitespace when it is rendered..    * `detail` (optional) A plain-text {String} containing additional.      details about the notification. By default, this **will** preserve.      newlines and whitespace when it is rendered..    * `dismissable` (optional) A {Boolean} indicating whether this.      notification can be dismissed by the user. Defaults to `false`..    * `icon` (optional) A {String} name of an icon from Octicons to display.      in the notification header. Defaults to `'flame'`..    * `stack` (optional) A preformatted {String} with stack trace.      information describing the location of the error... Returns the {Notification} that was added.","message:string;options:object,optional"
